timestamp,aluminium_aerosol(kg),aluminium_can(kg),aluminium_other(kg),battery(kg),book(kg),bottlecap(kg),card_corrugated(kg),card_greyboard(kg),coffeecuplid(kg),composite_cup_drink(kg),composite_cup_food(kg),container_clear(kg),container_fragment_black(kg),container_fragment_coloured(kg),container_fragment_white(kg),container_lid_black(kg),container_lid_coloured(kg),container_lid_white(kg),container_pot_black(kg),container_pot_coloured_food(kg),container_pot_coloured_nonfood(kg),container_pot_white_circle(kg),container_pot_white_rectangle(kg),container_tray_black(kg),container_tray_coloured_matte(kg),container_tray_coloured_shiny(kg),container_tray_white(kg),container_tub_black(kg),container_tub_coloured(kg),container_tub_white_dairyspread(kg),container_tub_white_other(kg),fabric(kg),facemask(kg),fibre_mixed(kg),film_black(kg),film_bottlelabel(kg),film_bubblewrap(kg),film_clear(kg),film_clear_printed(kg),film_coloured(kg),film_coloured_printed(kg),film_filledbag(kg),film_metallised(kg),fine(kg),generalwaste(kg),glass_bottle_brown(kg),glass_bottle_clear(kg),glass_bottle_green(kg),glass_cullet_brown(kg),glass_cullet_clear(kg),glass_cullet_green(kg),glass_other(kg),hdpe_bottle_coloured_food(kg),hdpe_bottle_coloured_nonfood(kg),hdpe_bottle_natural_food(kg),hdpe_bottle_natural_nonfood(kg),magazine(kg),magazine(kg),metal_other(kg),newspaper_complete(kg),newspaper_sheet(kg),paper_glossygraphic_coloured(kg),paper_kraft_brown(kg),paper_office_coloured(kg),paper_office_white(kg),paper_other(kg),paper_tissue_blue(kg),paper_tissue_white(kg),pet_bottle_brown_food(kg),pet_bottle_clear_food(kg),pet_bottle_clear_food_covered(kg),pet_bottle_clear_nonfood(kg),pet_bottle_clear_nonfood_covered(kg),pet_bottle_coloured_nonfood(kg),pet_bottle_darkblue_food(kg),pet_bottle_green_food(kg),pet_bottle_lightblue_food(kg),pet_bottle_othercolour_food(kg),pet_bottle_white_food(kg),plastic_bottle_black(kg),plastic_bottle_coloured_yoghurt(kg),plastic_bottle_natural_yoghurt(kg),plastic_other(kg),plastic_other_black(kg),ps_styrofoam(kg),sanitary(kg),steel_can(kg),tetrapak_carton(kg),tetrapak_carton(kg),weee(kg),wipe
2024-09-20 23:00,0,44.324,45.87,0,1.92,9.73499999999999,7.617,253.87,0.249000000000001,11.53,2.68,360.13,2.472,6.29600000000001,11.55,0.863999999999999,7.93599999999998,18.156,3.392,3.232,3.28,82.0599999999999,0.576,22.304,7.88800000000001,1.568,28.0920000000001,0,0.4,1.44,0.42,14.64,0,0,18.14,13.59,2.3812,-245.1,137.73,78.9399999999998,204.38,19.5,14.848,0.05575,131.01,0,0,0,0,5.411,0,0,13.44,47.745,3.09,13.986,0.6,0.6,4.03999999999999,0,0.16499,0.501189999999999,3.4984,0.68929,8.85599999999999,0.136301,0,2.1212,0,206.69,19.625,19.836,11.075,18.067,21.4,17.95,36.1,0,36.625,14.26,1.44,0.168,167.94,35.9400000000001,126.31,62.0000000000001,21.312,14.035,14.035,6.75,0.08523
2024-09-21 00:00,0,20.244,37.74,0,0.560000000000002,6.846,7.865,192.47,0.263999999999999,10.48,2.32,338.92,1.904,6.52,10.884,0.800000000000001,7.84,19.068,2.304,2.912,3.91999999999999,79.5,0.468,19.1199999999999,6.31999999999999,1.888,33.6959999999999,0,0.336,1.536,0.528000000000001,15.48,0,0,24.602,12.416,3.0743,-280.94,149,116.94,216.75,18.5,15.22,0.0461,112.95,0,0,0,0,4.77,0,0,12.42,50.13,3.57,13.44,1.2,1.2,3.64000000000001,0,0.17017,0.23453,3.10400000000001,0.436,9.03100000000001,0.028152,0,2.2291,0,179.5,16.15,20.155,12.125,17.777,16.1,26.45,27.25,0,42.65,13.22,1.064,0.264,134.12,23.63,124.51,43,14.874,10.01,10.01,4.25,0.25287
2024-09-21 01:00,0,30.226,42.3099999999999,0,1.12,6.50100000000001,12.108,177.5,0.249000000000001,8.46000000000001,2.2,294.96,2.23999999999999,5.83200000000001,14.454,0.831999999999999,7.696,17.472,2.112,3.136,3.16800000000001,87.26,0.300000000000001,15.536,6.096,1.50400000000001,39.9,0,0.56,1.632,0.276,18.12,0,0,19.725,12.373,3.4541,-288.86,157.22,144.92,212.49,23,16.595,0.04883,88.4700000000003,0,0,0,0,4.776,0,0,12.42,46.98,4.2,14.154,1.1,1.1,2.89999999999998,0,0.13775,0.46371,3.1952,0.5861,11.235,0.128911,0,2.7381,0,164.83,14.65,17.719,10.425,15.573,24.225,23.525,36.3000000000001,0,34.45,10.08,1.032,0.232,136.55,27.28,119.86,57.5999999999999,17.168,11.725,11.725,7,0.14172
2024-09-21 02:00,0,17.584,34.07,0,0.32,7.32,6.29472,185.619,0.222,8.22,2.04,348.32,1.68,6.04,11.754,0.576,7.76,19.884,2.096,3.024,2.768,86.748,0.492,15.824,5.968,1.712,36.192,0,0.464,1.416,0.564,12.3,0,0.469342,19.2821,12.7055,2.28617,-249.407,138.735,99.9649,201.468,9.5,14.3513,0.04329,95.4,0,0,0,0,3.39032,0,0,10.86,47.61,3.03,12.684,0.2,0.2,2.3,0,0.112444,0.53705,2.62149,0.562045,8.1398,0.0109088,0,2.18121,0,177.15,17.65,18.531,10.65,14.268,15.075,31.25,27.45,0,38.35,11.54,0.944,0.264,140.38,26.33,111.693,40.2,11.248,12.425,12.425,3.75,0.131387
2024-09-21 03:00,0,26.404,30.58,0,0.88,7.785,5.43308,178.88,0.213,6.82,2.1,306.864,1.808,5.144,10.05,0.816,7.504,16.44,2.464,3.568,3.28,75.876,0.552,16.064,5.616,1.664,25.476,0,0.352,1.248,0.3,10.62,0,1.961558,11.4593,10.2411,1.58191,-179.723,113.367,57.3121,160.803,10,12.5247,0.04369,83.94,0,0,0,0,3.69755,0,0,11.1,40.275,3.09,12.81,0.1,0.1,2.64,0,0.115563,0.142305,2.52463,0.492515,8.6652,0,0,1.61347,0,126.65,14.6,15.341,9.1,12.354,11.55,18.3,19.05,0,31.95,11.64,1.16,0.24,137.51,31.35,116.094,51.4,12.802,14.98,14.98,6,0.07727
2024-09-21 04:00,0,29.05,37.79,0,1.52,7.752,6.5405,180.219,0.273,6.05,1.72,342.512,1.744,4.656,10.608,0.992,8.288,19.056,1.952,3.312,2.368,82.92,0.684,18.016,5.984,2.736,42.768,0,0.256,1.356,0.48,9,0,1.98593,13.6355,12.0301,2.1871,-251.93,142.471,79.414,180.002,13,14.0594,0.05272,88.47,0,0,0,0,4.00993,0,0,11.88,44.685,4.23,12.726,0.3,0.3,3.34,0,0.131968,0.184531,3.04358,0.54767,9.8771,0.0158978,0,2.18232,0,137.775,15.175,16.559,9.85,13.253,13.8,19.7,27.475,0,36.025,10.98,1.12,0.24,140.79,33.24,146.805,40.8,16.28,14.84,14.84,12.5,0.137289
2024-09-21 05:00,0,21.896,37.85,0,0.32,7.572,3.3521,173.74,0.237,5.7,1.42,326.364,1.968,5.656,19.014,0.8,7.888,22.344,2.688,4.096,2.304,97.8,0.684,16.096,6.176,1.776,54.732,0,0.352,1.248,0.336,6.18,0,0.3617,9.2525,14.8046,1.57626,-197.077,122.28,60.429,167.892,12,14.0756,0.05915,82.14,0,0,0,0,3.5552,0,0,12.69,43.695,3.48,9.912,0.1,0.1,3.34,0,0.076917,0.365024,2.5215,0.39897,8.264,0.03049,0,1.88127,0,104.125,14.425,13.34,9.275,12.818,13.275,16.3,22.45,0,31.9,11.24,1.032,0.288,143.15,32.83,131.726,30.4,13.912,15.47,15.47,5.75,0.062373
2024-09-21 06:00,0,19.488,28.88,0,0.48,7.587,3.9207,174.77,0.258,6.76,1.62,330.66,1.432,4.424,12.21,0.72,6.704,18.156,2.544,3.744,2.208,87.552,0.528,12.88,4.8,1.632,38.364,0,0.32,0.972,0.3,5.88,0,0.41106,9.1505,11.8705,0.91445,-184.083,110.265,50.108,142.588,12.5,12.2327,0.04292,88.59,0,0,0,0,4.3484,0,0,9.9,37.26,2.31,9.534,0.1,0.1,3.5,0,0.088486,0.24524,2.5591,0.47932,7.0821,0,0,1.92144,0,121.725,14,12.093,7.85,11.6,13.55,17.9,26.85,0,27.225,9.14,1.152,0.24,135.24,35.27,209.958,36.2,10.804,12.6,12.6,6.25,0.075306
2024-09-21 07:00,0,30.38,40.58,0,0.4,8.535,4.4009,205.562,0.615,9.98,1.9,412.78,2.408,5.208,12.378,0.832,9.328,21.72,2.816,3.616,3.04,92.58,0.528,20.16,6.272,2.432,44.352,0,0.272,1.584,0.372,9.66,0,0.84764,9.7747,11.6669,1.50971,-198.12,135.238,59.456,186.147,16,15.4782,0.04252,97.98,0,0,0,0,6.2818,0,0,13.38,53.01,3.39,12.642,0.1,0.1,3.68,0,0.079267,0.61888,2.7775,0.46592,7.393,0.3271264,0,1.73849,0,130.825,18.525,17.777,11.025,18.415,18.325,30.925,28.6,0,34.825,14.1,1.344,0.28,158.67,35.28,177.135,61,11.47,18.795,18.795,7.25,0.146324
2024-09-21 08:00,0,21.434,34.2,0,0.16,11.235,3.2855,195.81,0.327,8.03,1.82,354.45,1.792,4.936,12.162,0.752000000000001,8.272,19.128,2.752,3.776,4.016,81.36,0.624,12.592,5.744,1.936,28.812,0,0.176,1.284,0.288,10.56,0,2.78899,8.79000000000001,17.5133,1.0705,-181.63,115.205,53.374,162.22,15,12.4043,0.06676,82.5600000000001,0,0,0,0,5.0636,0,0,10.65,38.025,2.7,9.996,0.2,0.2,3.06,0,0.084227,0.61735,2.4133,0.63484,8.1532,0,0,1.7882,0,128.125,14.025,13.862,8.34999999999999,11.977,13.475,14.875,22.6,0,29.9,9.24,1.064,0.192,154.91,31.41,152.669,51.6,11.544,10.885,10.885,4.5,0.072196
2024-09-21 09:00,0,30.128,34.4,0,1.84,10.182,9.452,167.46,0.285,7.12,1.86,347.78,1.768,5.528,12.882,0.784,7.744,22.056,2.432,3.12,2,84.816,0.48,13.616,5.76,2.8,50.628,0,0.384,1.272,0.36,9.66,0,2.81078,13.9449,16.382,2.195,-260.14,146.919,91.314,180.63,22.5,12.5788,0.04278,80.4599999999999,0,0,0,0,4.4328,0,0,14.31,44.595,3.03,10.332,1,1,3.14,0,0.104057,0.57831,2.323,0.60532,8.75880000000001,0.111971,0,2.1755,0,111.595,11.65,13.485,11.075,12.847,7.15000000000001,19.45,21.85,0,32.325,10.36,1.144,0.384,133.82,24.27,158.37,66,17.02,11.165,11.165,6,0.089992
2024-09-21 10:00,0,20.314,26.04,0,1.04,5.334,7.7149,156.67,0.252,5.87,1.3,260.72,1.128,3.424,7.55999999999999,0.383999999999999,5.52,17.964,1.088,2.096,1.488,59.2919999999999,0.276,10.016,4.528,1.872,38.724,0,0.208,0.863999999999999,0.288,8.94,0,0.440899999999999,11.1765,8.83500000000001,2.2787,-221.39,112.73,103.298,125.15,16.5,8.399,0.02704,59.0700000000001,0,0,0,0,3.8702,0,0,10.83,27.72,2.46,8.02200000000001,0.8,0.8,2.46,0,0.116547,0.18476,3.8966,0.39806,6.44789999999999,0,0,2.258,0,84.0799999999999,8.425,9.512,6.10000000000001,8.497,8.675,22.825,20.05,0,22.775,5.92,0.879999999999999,0.272,84.4200000000001,16.14,132.07,40.2,11.174,6.825,6.825,5,0.170652
2024-09-21 11:00,0,34.776,44.12,0,0.72,10.47,7.5697,274.11,0.375,11.93,2.46,445.81,2.536,6.584,14.136,0.704000000000001,7.76000000000001,26.328,1.968,4.24,2.496,95.028,0.312,17.52,7.184,2.736,60.156,0,0.512,1.092,0.324,12.9,0,0.732800000000001,7.87600000000001,14.663,1.5527,-207.07,115.86,77.3720000000001,157.3,14.5,11.385,0.05155,79.98,0,0,0,0,7.1811,0,0,17.97,42.93,3.81,12.348,0.3,0.3,3.58,0,0.094594,0.19197,5.4067,0.542269999999999,6.18600000000001,0,0,2.639,0,150.57,14.725,13.311,13.8,17.081,22.275,28.65,29.75,0,40.55,10.8,1.184,0.256,136.92,26.02,170.54,64.6,16.502,9.66,9.66,4.5,0.183331
2024-09-21 12:00,0,29.526,37.86,0,0.880000000000001,10.989,9.29649999999999,221.06,0.378,10.39,2,378.73,2.592,5.976,15.75,0.8,6.944,23.064,2.464,3.632,2.192,110.964,0.336,14.736,5.61600000000001,1.984,58.428,0,0.272,1.128,0.396,11.82,0,0.3117,8.557,18.126,1.5958,-182.72,109.92,57.596,153.47,13.5,11.13,0.0537,84.75,0,0,0,0,5.9304,0,0,15.54,40.86,3.36,10.206,0.8,0.8,3.82,0,0.07685,0.10368,2.0145,0.37501,8.1823,0,0,1.9452,0,130.26,15.95,12.644,9.97499999999999,12.818,24.85,16.35,30.2,0,36.125,12.02,1.392,0.216,148.04,30.55,272.51,58.4,11.1,13.965,13.965,16,0.16018
2024-09-21 13:00,0,24.066,35.9,0,4.08,8.04900000000001,10.2217,214.23,0.375,10.85,2.08,387.110000000001,2.504,5.768,15.126,0.720000000000001,6.57599999999999,20.172,2.352,3.376,2.832,103.444,0.468,17.344,6.38399999999999,2.128,44.124,0,0.32,1.32,0.312,11.94,0,4.0441,8.93100000000001,8.87700000000001,2.7699,-164.1,101.66,54.7579999999999,149.47,12.5,11.434,0.05143,89.04,0,0,0,0,4.8944,0,0,11.55,44.46,3.45,10.962,0.4,0.4,3.38,0,0.12068,0.42765,3.9649,0.83326,10.0366,0,0,2.3073,0,118.34,13.025,12.209,9,14.79,20.825,16.075,22.5,0,33.6,10.98,1.296,0.336,151.91,34.94,267.67,63.4000000000001,9.102,12.355,12.355,15.75,0.15583
2024-09-21 14:00,0,36.582,46.18,0,0.559999999999999,10.2,6.9324,228.41,0.39,16,3.12,430.65,2.304,7.352,13.59,1.024,8.336,22.404,2.608,3.344,4.464,108.3,0.468,17.024,8.44800000000001,2.208,47.7960000000001,0,0.496,1.44,0.396,13.2,0,0.069200000000002,7.83499999999998,12.082,1.3881,-196.91,124.75,70.6840000000001,194.6,14,13.475,0.07236,80.13,0,0,0,0,6.7918,0,0,16.35,50.4,4.83,13.524,0.199999999999999,0.199999999999999,3.28,0,0.08849,0.20282,4.0185,0.653849999999999,6.999,0,0,2.3383,0,192.1,15.05,16.559,12.5,21.605,20.525,24.075,44.375,0,40.25,14.6,1.392,0.208,140.48,23.91,117.39,48,14.282,12.565,12.565,7.75,0.13454
2024-09-21 15:00,0,33.096,38.19,0,0.640000000000001,6.54899999999999,3.35420000000001,188.55,0.242999999999999,8.96000000000001,1.86,360.77,2.2,5.488,11.568,0.784000000000001,7.16800000000001,15.624,1.952,3.136,2.656,86.1099999999999,0.48,17.248,6.592,1.92,41.9639999999999,0,0.303999999999999,1.056,0.276,14.88,0,0.093899999999998,9.66800000000001,9.755,1.3888,-182.1,110.08,80.616,161.15,16,11.216,0.04611,74.31,0,0,0,0,4.681,0,0,17.25,45.405,4.02,13.524,0.5,0.5,3.95999999999999,0,0.101,0.29846,3.30860000000001,0.36969,5.44499999999999,0.244986,0,2.1195,0,208.43,19.875,16.298,14.325,22.562,29.75,37.85,54.1,0,52.225,13.88,1.264,0.28,107.3,23.77,109.75,64,17.76,12.215,12.215,8.25,0.10185
2024-09-21 16:00,0,21.742,35.92,0,0.640000000000001,5.271,4.2466,161.45,0.219,10.46,2.14,348.9,2.072,5.352,8.75399999999999,0.575999999999999,5.328,13.932,2.064,2.992,2.04799999999999,73.27,0.24,17.632,5.72799999999999,2.752,41.4720000000001,0,0.352,1.068,0.324,12.6,0,0.9178,7.179,6.91,1.2493,-135.63,89.1199999999999,76.3639999999999,125.13,14.5,9.00399999999999,0.03327,61.9200000000001,0,0,0,0,6.0954,0,0,16.05,41.985,7.38,12.18,0.5,0.5,3.78,0,0.12371,0.10183,2.6799,0.34757,4.46900000000001,0.053043,0,1.9877,0,225.82,17.15,13.601,14.05,23.896,18.5,35.2,38.7,0,59.475,13.74,1.12,0.264,86.8,17.84,90.77,64.8,11.544,8.57499999999999,8.57499999999999,8.25,0.08358
2024-09-21 17:00,0,38.514,47.1400000000001,0,0.48,6.87599999999999,7.69289999999999,218.44,0.348,13.14,2.48,424.65,2.864,5.608,9.31800000000001,0.944000000000001,5.59999999999999,16.536,2.064,2.912,2.224,82.6300000000001,0.348,22.624,6.19200000000001,3.6,47.6279999999999,0,0.32,0.948,0.216,20.64,0,0,8.09299999999999,8.52100000000002,1.2654,-147.29,105.07,70.9200000000001,139.12,18,9.80200000000002,0.0549,79.1400000000001,0,0,0,0,7.0776,0,0,18.93,46.6650000000001,4.92,12.39,0.2,0.2,4.42,0,0.1015,0.08771,3.5949,0.36293,5.307,0.018036,0,2.4832,0,220.08,17.05,16.53,13.125,25.955,29.5,62.075,54.825,0,47.15,14.94,1.408,0.192,99.7700000000002,22.11,115.21,73.4,15.762,11.62,11.62,5.5,0.11133
2024-09-21 18:00,0,41.272,45.0699999999999,0,0.319999999999998,6.20100000000002,5.3556,175.36,0.192,8.80000000000001,2.56,370.87,2.28,5.8,13.752,0.544000000000001,5.42400000000001,15.96,2.384,3.696,1.952,92.8599999999999,0.276,20.272,5.42399999999999,2.896,47.604,0,0.223999999999999,0.911999999999999,0.372,14.22,0,0.4987,7.47800000000001,6.613,1.0412,-133.33,88.77,78.9500000000001,119.79,32,10.649,0.05929,88.4099999999999,0,0,0,0,6.78179999999999,0,0,15.57,40.05,5.63999999999999,10.416,0.100000000000001,0.100000000000001,4.46,0,0.05632,0.247129999999999,3.9217,0.47294,5.678,0,0,2.5918,0,161.37,15.8,13.775,12.55,23.461,50.25,57.35,42.575,0,43.8000000000001,14.64,1.112,0.184,112.29,24.09,89.3199999999997,77.2,30.118,9.24000000000001,9.24000000000001,7,0.06538
2024-09-21 19:00,0,27.958,46.29,0,0.640000000000001,6.618,4.32300000000001,222.52,0.366,12.09,3.02,442.64,2.656,7.80799999999999,13.476,1.248,6.78399999999999,19.164,2.672,4.928,2.896,103.65,0.263999999999999,19.776,6.88000000000001,3.712,55.572,0,0.352,1.08,0.192,14.52,0,0.444500000000001,7.41499999999999,8.65699999999998,1.1492,-165.43,104.41,83.49,151.46,11.5,10.609,0.05526,75.5699999999999,0,0,0,0,7.63130000000001,0,0,20.4,45.27,5.67,13.65,0.699999999999999,0.699999999999999,3.72,0,0.05766,0.128410000000001,3.7782,0.509589999999999,4.31299999999999,0.029194,0,2.4512,0,206.53,16.575,15.921,12.225,28.768,44.575,38.075,56.2,0,54.9499999999999,14.82,1.6,0.319999999999999,118.63,21.05,118.16,72.1999999999999,20.054,9.97499999999999,9.97499999999999,6,0.12391
2024-09-21 20:00,0,13.482,21.37,0,0.08,2.625,2.411,103.07,0.144,5.96000000000001,1.12,171.04,1.33600000000001,3.00800000000001,5.268,0.288,2.91200000000001,7.81200000000001,1.104,1.984,1.392,41.9400000000001,0.096,8.35199999999998,3.136,1.168,19.692,0,0.08,0.347999999999999,0.168,7.01999999999998,0,0,3.976,3.72000000000003,0.752200000000002,-69.2200000000003,41.4400000000001,39.22,56.7400000000002,2.5,4.42400000000001,0.02203,36.24,0,0,0,0,3.7687,0,0,9.66,18.27,2.16,4.62,0.2,0.2,2.06,0,0.03156,0.01996,2.1597,0.14174,2.18300000000002,0,0,1.1439,0,71.6799999999998,6.17500000000001,5.56799999999998,5.07500000000002,11.281,13.825,15.475,17.15,0,21.45,6.59999999999999,0.783999999999999,0.064,47.4099999999999,10.08,48.1999999999998,27.6000000000001,7.84399999999999,5.565,5.565,3.25,0.01354
2024-09-21 21:00,0,15.498,31.1800000000001,0,0.399999999999999,4.27199999999999,4.53,146.25,0.171,8.72,1.54,271.36,2.30399999999999,4.672,7.59,0.624000000000001,4.816,11.652,2.416,2.224,2.672,65.8199999999999,0.204000000000001,16.176,4.65599999999999,2.048,28.668,0,0.288,0.816000000000003,0.168,12.24,0,0.052299999999999,9.59700000000001,7.12799999999999,3.8982,-186.4,84.5900000000001,113.09,120.23,12.5,8.75399999999999,0.04088,57.51,0,0,0,0,4.8757,0,0,8.06999999999999,25.0200000000001,2.34,7.76999999999998,0.3,0.3,2.52,0,0.06241,0.052479999999999,4.4079,0.32342,4.547,0.077238,0,2.2303,0,105.45,8.34999999999997,8.49700000000001,7.25,15.515,24.725,18.65,23.425,0,28.15,8.29999999999998,0.936,0.168,77.4400000000001,14.4399999999999,95.8600000000001,55.1999999999998,9.17599999999999,5.14500000000001,5.14500000000001,4.5,0.18212
2024-09-21 22:00,0,10.3879999999999,17.54,0,0.560000000000002,1.99799999999999,2.11399999999999,80.46,0.15,4.99000000000001,0.940000000000005,157.26,1.192,2.88799999999999,3.58199999999999,0.175999999999998,2.40000000000001,4.99199999999996,1.66399999999999,1.072,1.968,33.4400000000001,0.132,10.512,2.72000000000001,1.424,13.0559999999999,0,0.128,0.383999999999997,0.119999999999999,7.5,0,0,4.70400000000001,3.49199999999999,2.039,-69.3100000000004,36.5499999999997,41.73,56.2999999999997,3.5,4.28200000000001,0.01657,30,0,0,0,0,2.76900000000001,0,0,5.37,16.4699999999999,1.5,6.51000000000002,0.100000000000001,0.100000000000001,1.52,0,0.0528,0.127800000000001,1.5872,0.316079999999999,2.55099999999999,0,0,1.0898,0,99.02,5.85000000000002,5.80000000000001,3.59999999999999,9.541,20.15,11.25,21.725,0,14.675,5.26000000000002,0.616,0.088,39.5299999999997,8.45000000000005,58.8800000000001,24.6000000000001,9.99000000000001,2.20499999999998,2.20499999999998,1.5,0.03948
2024-09-21 23:00,0,24.15,39.85,0,0.800000000000001,4.91400000000002,5.71600000000001,191.97,0.284999999999999,13.25,2.5,368.37,2.728,6.792,11.304,0.528000000000001,6.47999999999999,14.952,2.608,2.01599999999999,2.848,76.3399999999999,0.216000000000001,20.096,5.98399999999999,2.848,37.716,0,0.4,0.948,0.276000000000001,14.82,0,0,8.743,8.52800000000002,1.9094,-162.25,98.1200000000004,87.27,144.47,12,10.67,0.04457,60.21,0,0,0,0,6.863,0,0,15.6,44.37,4.11,13.566,0.4,0.4,3.02000000000001,0,0.07404,0.17879,3.0266,0.45289,6.11000000000001,0.217689,0,2.0708,0,212.78,14.575,13.92,11.3,25.317,51.8,33.4,56.875,0,58.6500000000001,12.5,1.432,0.192,94.8900000000003,17.4399999999999,116.73,65.5999999999999,10.508,5.70500000000001,5.70500000000001,6.5,0.18272
2024-09-21 23:00,0,24.15,39.85,0,0.800000000000001,4.91400000000002,5.71600000000001,191.97,0.284999999999999,13.25,2.5,368.37,2.728,6.792,11.304,0.528000000000001,6.47999999999999,14.952,2.608,2.01599999999999,2.848,76.3399999999999,0.216000000000001,20.096,5.98399999999999,2.848,37.716,0,0.4,0.948,0.276000000000001,14.82,0,0,8.743,8.52800000000002,1.9094,-162.25,98.1200000000004,87.27,144.47,12,10.67,0.04457,60.21,0,0,0,0,6.863,0,0,15.6,44.37,4.11,13.566,0.4,0.4,3.02000000000001,0,0.07404,0.17879,3.0266,0.45289,6.11000000000001,0.217689,0,2.0708,0,212.78,14.575,13.92,11.3,25.317,51.8,33.4,56.875,0,58.6500000000001,12.5,1.432,0.192,94.8900000000003,17.4399999999999,116.73,65.5999999999999,10.508,5.70500000000001,5.70500000000001,6.5,0.18272
2024-09-21 23:00,0,24.15,39.85,0,0.800000000000001,4.91400000000002,5.71600000000001,191.97,0.284999999999999,13.25,2.5,368.37,2.728,6.792,11.304,0.528000000000001,6.47999999999999,14.952,2.608,2.01599999999999,2.848,76.3399999999999,0.216000000000001,20.096,5.98399999999999,2.848,37.716,0,0.4,0.948,0.276000000000001,14.82,0,0,8.743,8.52800000000002,1.9094,-162.25,98.1200000000004,87.27,144.47,12,10.67,0.04457,60.21,0,0,0,0,6.863,0,0,15.6,44.37,4.11,13.566,0.4,0.4,3.02000000000001,0,0.07404,0.17879,3.0266,0.45289,6.11000000000001,0.217689,0,2.0708,0,212.78,14.575,13.92,11.3,25.317,51.8,33.4,56.875,0,58.6500000000001,12.5,1.432,0.192,94.8900000000003,17.4399999999999,116.73,65.5999999999999,10.508,5.70500000000001,5.70500000000001,6.5,0.18272
2024-09-21 23:00,0,24.15,39.85,0,0.800000000000001,4.91400000000002,5.71600000000001,191.97,0.284999999999999,13.25,2.5,368.37,2.728,6.792,11.304,0.528000000000001,6.47999999999999,14.952,2.608,2.01599999999999,2.848,76.3399999999999,0.216000000000001,20.096,5.98399999999999,2.848,37.716,0,0.4,0.948,0.276000000000001,14.82,0,0,8.743,8.52800000000002,1.9094,-162.25,98.1200000000004,87.27,144.47,12,10.67,0.04457,60.21,0,0,0,0,6.863,0,0,15.6,44.37,4.11,13.566,0.4,0.4,3.02000000000001,0,0.07404,0.17879,3.0266,0.45289,6.11000000000001,0.217689,0,2.0708,0,212.78,14.575,13.92,11.3,25.317,51.8,33.4,56.875,0,58.6500000000001,12.5,1.432,0.192,94.8900000000003,17.4399999999999,116.73,65.5999999999999,10.508,5.70500000000001,5.70500000000001,6.5,0.18272
2024-09-22 00:00,0,19.0400000000001,36.75,0,0.479999999999997,4.761,5.55399999999999,197.369999999999,0.279000000000001,13.09,2.48,376.910000000001,2.632,6.06400000000001,9.86400000000003,0.591999999999999,6.368,15.216,2.256,2.896,3.136,76.1600000000001,0.263999999999999,18.864,6.672,3.2,39.852,0,0.464,0.852,0.156,19.8,0,0.0824,9.286,7.84099999999998,1.8046,-173.179999999999,108.19,91.26,149.6,14.5,9.51300000000001,0.04451,67.8900000000001,0,0,0,0,5.297,0,0,14.25,41.4,3.96000000000001,11.34,0,0,3.61999999999999,0,0.09358,0.039219999999999,3.3599,0.367000000000001,5.32299999999998,0,0,2.1976,0,167.25,13.9,12.238,12.1,23.838,30.7499999999999,38.025,36.9250000000001,0,47.625,12.68,1.488,0.248,94.96,17.0500000000001,124.56,74.4000000000001,11.618,8.32999999999998,8.32999999999998,5.75,0.17801
2024-09-22 01:00,0,16.716,37.41,0,0.640000000000001,5.62200000000001,4.58500000000001,209.700000000001,0.255,14.35,2.94,337.439999999999,2.712,5.67999999999999,7.90199999999999,0.704000000000001,5.792,13.596,1.824,1.664,2.65600000000001,65.3,0.192,18.544,5.56800000000001,2.46400000000001,30.8520000000001,0,0.335999999999999,0.852,0.288,16.2,0,0.070600000000003,8.53200000000001,7.05700000000002,1.9253,-147.070000000001,94.6900000000001,77.6500000000001,139.53,9,7.99800000000002,0.04741,62.52,0,0,0,0,7.259,0,0,16.71,36.72,3.81,12.684,0.2,0.2,4,0,0.10592,0,3.81440000000001,0.4459,5.196,0.12138,0,1.9849,0,172.54,13.725,13.688,10.9,27.637,21.5250000000001,39.6750000000001,31.675,0,39.3499999999999,13.58,1.432,0.159999999999999,96.0699999999997,18.75,108.62,72.3999999999999,13.542,9.345,9.345,5.25,0.048870000000001
2024-09-22 02:00,0,17.808,43.82,0,2,7.64999999999999,6.36975,228.886,0.372,13.79,2.8,356.380000000001,2.912,5.528,10.368,0.496,7.184,15.72,2.016,2.56,3.12,73.568,0.432,21.68,5.68,2.352,35.04,0,0.464,0.876,0.228,20.4,0,0.274377,13.382,9.0841,3.08698,-178.17,109.355,93.1831999999998,157.882,26.5,10.4445,0.07066,78.21,0,0,0,0,7.85152,0,0,18.06,45.855,4.44,14.532,1.9,1.9,3.82,0,0.130131,0.105294,4.28554,0.360337,7.26636,0.364428,0,2.45664,0,186.4,14.475,15.834,12.35,26.912,15,38.4749999999999,41.05,0,41.775,14.3,1.216,0.208,126.46,25.91,121.677,107,13.394,9.345,9.345,4.75,0.126616
